file,aslw,asls,aslc,awls,awlc,pdw,pddw,ddwdw,pds,pdds,ddsds,psvw,pdsvw,dsvwdw,fres,fkgl,cli,fog,smog,ari,dca,result
./1000_documents_3_levels/Difficult/00194581.txt.ws,52.53846154,36.5,164.1538462,0.694729136,3.124450952,0.109809663,0.032942899,0.153061224,0.110642782,0.047418335,0.18442623,0.532210835,0.104685212,0.486394558,94.73437662,13.09780381,2.035273792,21.45462327,16.85067271,19.55539475,6.259746638,Difficult
./1000_documents_3_levels/Difficult/00061628.txt.ws,40.98888889,29.22222222,124.6444444,0.712930333,3.040932502,0.105719707,0.02195717,0.136824324,0.102281369,0.030798479,0.136134454,0.445378151,0.070208729,0.4375,104.9173716,8.808244601,1.385303334,16.81843438,15.02112968,13.38723653,5.686242031,Difficult
./1000_documents_3_levels/Difficult/00090276.txt.ws,39.07070707,27.29292929,125.6464646,0.698552223,3.215873837,0.054291624,0.023267839,0.13740458,0.067357513,0.03330866,0.126760563,0.512150982,0.080920372,0.477862595,108.0807142,7.890491993,2.380023785,15.84544932,11.44936169,13.25211931,5.582979718,Difficult
./1000_documents_3_levels/Difficult/00190760.txt.ws,34.52272727,26.72727273,105.4545455,0.774193548,3.054641211,0.166556945,0.064516129,0.229508197,0.138605442,0.083333333,0.285714286,0.35154707,0.100724161,0.358313817,106.2976576,7.009347507,1.331217907,14.47531869,16.82778433,10.21872374,5.375126614,Difficult
./1000_documents_3_levels/Difficult/00174678.txt.ws,29.66666667,21.625,99.91666667,0.728932584,3.367977528,0.199438202,0.063202247,0.225,0.242774566,0.086705202,0.279503106,0.375,0.112359551,0.4,115.0556367,4.581404494,3.036269663,12.66441948,17.02489784,9.266507491,5.139457959,Difficult
./1000_documents_3_levels/Difficult/00074983.txt.ws,51.11363636,36.68181818,161.5681818,0.71765229,3.160960427,0.150289017,0.037794575,0.138888889,0.1511772,0.052664188,0.148861646,0.419297466,0.122276567,0.449346405,94.24127536,12.8126152,2.234589595,21.04661061,18.96260078,19.01494179,6.195466999,Difficult
./1000_documents_3_levels/Difficult/00179422.txt.ws,43.7804878,31.20731707,134.3292683,0.71281337,3.068245125,0.101114206,0.019498607,0.156950673,0.128175068,0.027354435,0.171149144,0.490250696,0.056824513,0.457399103,102.0937937,9.895588015,1.592011142,17.91665195,15.14873618,14.91167844,5.823978128,Difficult
./1000_documents_3_levels/Difficult/00189279.txt.ws,37.31578947,25.71052632,117.3684211,0.68899859,3.145275035,0.175599436,0.044428773,0.201923077,0.202661208,0.064483112,0.234200743,0.518335684,0.109308886,0.496794872,110.670193,7.093341252,1.928829337,15.62871353,17.75264989,12.04214015,5.515090309,Difficult
./1000_documents_3_levels/Difficult/00049097.txt.ws,51.07777778,36.83333333,165.4444444,0.721122471,3.239068958,0.082445073,0.021753317,0.136425648,0.097435897,0.030165913,0.138121547,0.478137916,0.072003481,0.451568895,93.98409449,12.83957849,2.694087448,20.7608914,14.85222204,19.36490368,6.182975855,Difficult
./1000_documents_3_levels/Difficult/00266582.txt.ws,32.64285714,24.14285714,115.5714286,0.739606127,3.5404814,0.210065646,0.09190372,0.24,0.263313609,0.124260355,0.3,0.369803063,0.142231947,0.371428571,111.1318217,5.868066583,4.142634573,13.89740544,18.08858127,11.56709597,5.28875508,Difficult
./1000_documents_3_levels/Difficult/00032961.txt.ws,33,21.22826087,106.6195652,0.643280632,3.230895916,0.054677207,0.0256917,0.142335766,0.069124424,0.039938556,0.147727273,0.559288538,0.088932806,0.49270073,118.9184585,4.870711462,2.329575758,13.41870883,10.80280441,10.28751976,5.281933531,Difficult
./1000_documents_3_levels/Difficult/04386866.txt.ws,18.70454545,15.29545455,59.04545455,0.817739976,3.156743621,0.071688943,0.044957473,0.115625,0.075780089,0.054977712,0.133574007,0.362089915,0.159173755,0.409375,118.6690844,1.354104441,1.209749696,7.768573953,9.744324744,2.790535182,4.575565139,Difficult
./1000_documents_3_levels/Difficult/00227024.txt.ws,28.04,19.60666667,84.77333333,0.699239182,3.023300048,0.089633856,0.02639087,0.199640288,0.10982659,0.037742265,0.214285714,0.490965288,0.059201141,0.447841727,119.2187652,3.596622349,0.949122206,11.57453543,12.18579998,6.829743224,5.041437186,Difficult
./1000_documents_3_levels/Difficult/00047244.txt.ws,42.36440678,30.76271186,135.2372881,0.726145229,3.192238448,0.042808562,0.020404081,0.104294479,0.04600551,0.028099174,0.098171319,0.463492699,0.088217644,0.450920245,102.4032407,9.500632347,2.299560712,17.11699696,10.82236724,14.78764648,5.744534048,Difficult
./1000_documents_3_levels/Difficult/00003505.txt.ws,44.1461794,29.41860465,142.0033223,0.666390728,3.21666165,0.044852498,0.010611078,0.145211123,0.054884246,0.015923207,0.120926244,0.541465984,0.033112583,0.453141092,105.6499723,9.490420563,2.471469296,17.83788175,11.16778143,15.79356607,5.833232708,Difficult
./1000_documents_3_levels/Difficult/00086222.txt.ws,38.16666667,27.33333333,119.6777778,0.716157205,3.1356623,0.070160116,0.022707424,0.113868613,0.075609756,0.031707317,0.11746988,0.468413392,0.091120815,0.456934307,107.5089338,7.745655022,1.889853857,15.54730713,12.47739056,12.42230277,5.540644949,Difficult
./1000_documents_3_levels/Difficult/00036883.txt.ws,48.59259259,32.25925926,159.2777778,0.663871951,3.277820122,0.043445122,0.021722561,0.114688129,0.053386912,0.03272101,0.121276596,0.547256098,0.099085366,0.523138833,101.3499514,11.19480014,2.892716463,19.61081752,11.4295279,18.30482907,6.053552577,Difficult
./1000_documents_3_levels/Difficult/00183355.txt.ws,27.27777778,18.38888889,98,0.67413442,3.592668024,0.234215886,0.103869654,0.288135593,0.320241692,0.15407855,0.380597015,0.448065173,0.156822811,0.435028249,122.1162837,3.003119484,4.272162933,11.84797465,17.56878115,9.130355284,5.026460466,Difficult
./1000_documents_3_levels/Difficult/00075989.txt.ws,38.63636364,28.33333333,126.0757576,0.733333333,3.263137255,0.141568627,0.058039216,0.206993007,0.145989305,0.079144385,0.229102167,0.43254902,0.107058824,0.381818182,105.5790909,8.131515152,2.649822745,16.02081996,16.48971867,13.25755829,5.575217323,Difficult
./1000_documents_3_levels/Difficult/03903969.txt.ws,28.20689655,22.24137931,92.72413793,0.788508557,3.287286064,0.047677262,0.037897311,0.107638889,0.055813953,0.048062016,0.120622568,0.462102689,0.144254279,0.409722222,111.497176,4.715090633,2.509696822,11.47346767,9.753983421,8.156565635,5.043090309,Difficult
./1000_documents_3_levels/Difficult/00257889.txt.ws,25.05263158,19.36842105,84.84210526,0.773109244,3.386554622,0.168067227,0.075630252,0.189473684,0.179347826,0.097826087,0.24,0.43697479,0.178571429,0.447368421,116.0015369,3.303215391,2.962512605,10.69332154,14.85140802,7.046988058,4.905648341,Difficult
./1000_documents_3_levels/Difficult/00060487.txt.ws,41.22368421,29.28947368,131.9473684,0.710501117,3.200766039,0.108841366,0.032556655,0.139917695,0.102425876,0.045822102,0.141666667,0.450047877,0.097669965,0.419753086,104.884566,8.871150024,2.330502394,16.92483915,15.22993472,14.25745015,5.698380789,Difficult
./1000_documents_3_levels/Difficult/00185861.txt.ws,45.76923077,33.76923077,150.3846154,0.737815126,3.285714286,0.179831933,0.07394958,0.229166667,0.216400911,0.10022779,0.295302013,0.403361345,0.132773109,0.411458333,97.96007111,10.96621849,2.901747899,19.02702004,19.51857901,16.93032967,5.935049308,Difficult
./1000_documents_3_levels/Difficult/00083939.txt.ws,29.23880597,20.92537313,96.59701493,0.715671261,3.303726391,0.06993364,0.020929045,0.129541864,0.082382311,0.029243937,0.133550489,0.525523226,0.076569678,0.473933649,116.6118233,4.258055206,2.643407861,11.97525695,11.29807972,8.749954287,5.097787298,Difficult
./1000_documents_3_levels/Difficult/00177554.txt.ws,39.25,29.31818182,136.9318182,0.746960046,3.488708743,0.127388535,0.035321367,0.159685864,0.14496124,0.047286822,0.182089552,0.449913144,0.09148813,0.413612565,103.8034301,8.531628547,3.989924725,16.20955414,15.90318901,14.62681818,5.60341465,Difficult
./1000_documents_3_levels/Difficult/00064605.txt.ws,32.26086957,24.0621118,99.39751553,0.745860608,3.081055064,0.096264921,0.025991529,0.147864184,0.097831699,0.034847703,0.141213389,0.4025799,0.077011937,0.438116101,110.9904099,5.792894309,1.426831729,13.28940751,13.19649248,9.212204132,5.251839361,Difficult
./1000_documents_3_levels/Difficult/00054276.txt.ws,36.67272727,26.12727273,115.6818182,0.712444224,3.154437283,0.095190878,0.039910759,0.197788698,0.105775922,0.056019485,0.193509615,0.465542885,0.090480912,0.448402948,109.3394005,7.119205481,1.968914229,15.04985442,13.80278066,11.76376324,5.470497912,Difficult
./1000_documents_3_levels/Difficult/00048553.txt.ws,59.79591837,41.20408163,190.5918367,0.689078498,3.187372014,0.062457338,0.023890785,0.11023622,0.069341258,0.034670629,0.118644068,0.511262799,0.106825939,0.492913386,87.8461019,15.86153444,2.473901706,24.1681967,14.1691856,23.48048137,6.612239565,Difficult
./1000_documents_3_levels/Difficult/00259282.txt.ws,27.7875,20.0875,86.0125,0.722896986,3.095366622,0.131354026,0.04048583,0.176125245,0.138145613,0.056004978,0.197802198,0.463337832,0.107512371,0.467710372,117.4736025,3.777309435,1.363890238,11.6404161,14.04328643,7.042926788,5.035500801,Difficult
./1000_documents_3_levels/Difficult/00200405.txt.ws,24.55,17.9,77.2,0.729124236,3.144602851,0.268839104,0.097759674,0.269662921,0.279329609,0.134078212,0.340425532,0.374745418,0.138492872,0.382022472,120.2328396,2.588165988,1.513792261,10.89535642,17.80541091,5.65607943,4.896629695,Difficult
./1000_documents_3_levels/Difficult/00201876.txt.ws,36.25,25.578125,118.84375,0.705603448,3.278448276,0.140086207,0.040948276,0.224056604,0.177153329,0.058032987,0.246753247,0.45387931,0.079310345,0.433962264,110.3471983,6.87362069,2.689710345,15.06034483,16.00259976,12.13649138,5.456619612,Difficult
./1000_documents_3_levels/Difficult/00063654.txt.ws,43.07042254,31.53521127,134.8873239,0.732177894,3.131785481,0.079790713,0.033355134,0.129936306,0.071013845,0.045556052,0.131782946,0.461412688,0.121648136,0.47388535,101.1762713,9.847163939,1.955028123,17.54733187,13.71945881,14.85592088,5.785391911,Difficult
./1000_documents_3_levels/Difficult/00267054.txt.ws,40.5625,26.3125,130.9375,0.648690293,3.228043143,0.133281972,0.036209553,0.167857143,0.190023753,0.055819477,0.198312236,0.474576271,0.114021572,0.528571429,110.7848637,7.883920455,2.4794453,16.75812789,16.41200291,14.0553332,5.669445223,Difficult
./1000_documents_3_levels/Difficult/00054782.txt.ws,38.14583333,27.10416667,119.1458333,0.710540688,3.12342982,0.058438012,0.019934462,0.116987179,0.072636434,0.028055342,0.113003096,0.511469143,0.085745494,0.503205128,108.0052369,7.67125512,1.817406881,15.49208538,11.6584553,12.35427112,5.537760695,Difficult
./1000_documents_3_levels/Difficult/00212811.txt.ws,60.83333333,41.02083333,199.8958333,0.674315068,3.285958904,0.129794521,0.032534247,0.170863309,0.158963941,0.048247842,0.188866799,0.506849315,0.093150685,0.489208633,88.04211187,16.09191781,3.062794521,24.85251142,19.18164596,24.46353311,6.674327888,Difficult
./1000_documents_3_levels/Difficult/00060962.txt.ws,42.66666667,30.00952381,140.2571429,0.703348214,3.287276786,0.109598214,0.033258929,0.177592372,0.113614725,0.047286576,0.175914994,0.483928571,0.078794643,0.420738975,104.0250744,9.349508929,2.864079464,17.50505952,15.48262881,15.38640699,5.770072225,Difficult
./1000_documents_3_levels/Difficult/00044320.txt.ws,46.30107527,32.61290323,153.1182796,0.704366001,3.30701347,0.055968416,0.022991175,0.12924282,0.065281899,0.03264095,0.120879121,0.537854157,0.078495123,0.441253264,100.2500449,10.77893817,3.034561078,18.74430377,12.3253757,17.29657108,5.941870746,Difficult
./1000_documents_3_levels/Difficult/03848938.txt.ws,20.85365854,17.04878049,66.85365854,0.81754386,3.205847953,0.069005848,0.037426901,0.088642659,0.061516452,0.045779685,0.097560976,0.356725146,0.173099415,0.409972299,116.5043261,2.189944373,1.661412865,8.617486806,9.982072882,4.096373128,4.681737487,Difficult
./1000_documents_3_levels/Difficult/00094479.txt.ws,53.39534884,38.86046512,174.3023256,0.727787456,3.264372822,0.077526132,0.026132404,0.105448155,0.071813285,0.035906643,0.112781955,0.43815331,0.111933798,0.451669596,91.06790211,13.82207803,2.868144599,21.66824406,14.75216614,20.64287041,6.297150679,Difficult
./1000_documents_3_levels/Difficult/00246461.txt.ws,34.04166667,26.04166667,110.75,0.76499388,3.253365973,0.137086903,0.052631579,0.191111111,0.1632,0.0688,0.234972678,0.389228886,0.127294982,0.462222222,107.5642261,6.713177785,2.489233782,14.16501428,15.47004243,10.91418707,5.346612689,Difficult
./1000_documents_3_levels/Difficult/00248970.txt.ws,40.16666667,26.10416667,128.2916667,0.649896266,3.193983402,0.110477178,0.03060166,0.158176944,0.150039904,0.047086991,0.175074184,0.518672199,0.099585062,0.514745308,111.0846093,7.743775934,2.27173444,16.50857538,15.16321393,13.69699516,5.646211013,Difficult
./1000_documents_3_levels/Difficult/00008079.txt.ws,29.93125,21.578125,97.040625,0.720922948,3.242117352,0.08697014,0.027354354,0.213355049,0.106010138,0.037943519,0.178110129,0.436416788,0.04771351,0.372149837,115.4646998,4.590078291,2.303994989,12.32038056,12.34616069,8.805997729,5.134822585,Difficult
./1000_documents_3_levels/Difficult/00180489.txt.ws,24.33333333,17.0952381,81,0.702544031,3.328767123,0.187866928,0.080234834,0.239766082,0.256267409,0.114206128,0.305970149,0.440313112,0.150684932,0.450292398,122.7014416,2.190019569,2.587452055,10.48480104,15.34346531,6.415159817,4.873097521,Difficult
./1000_documents_3_levels/Difficult/00238558.txt.ws,26.94642857,19.26785714,86.20535714,0.715043075,3.199138502,0.186878728,0.043406229,0.231040564,0.234476367,0.060704356,0.257874016,0.406229291,0.084824387,0.451499118,118.9917309,3.356615426,1.941762757,11.52608634,15.94872958,7.111156632,5.002551008,Difficult
./1000_documents_3_levels/Difficult/00044060.txt.ws,59.04,40.09333333,185.0133333,0.679087624,3.13369467,0.062330623,0.018744354,0.121879589,0.073162621,0.027602261,0.118233618,0.539521229,0.07836495,0.509544787,89.45858699,15.44883397,2.151532972,23.86532249,14.08804747,22.8497019,6.574726005,Difficult
./1000_documents_3_levels/Difficult/00239597.txt.ws,31.33333333,21.86666667,104.3333333,0.69787234,3.329787234,0.187234043,0.089361702,0.21761658,0.240853659,0.12804878,0.281879195,0.429787234,0.178723404,0.435233161,115.9916667,4.864893617,2.864297872,13.2822695,16.96605863,9.919964539,5.220197589,Difficult
./1000_documents_3_levels/Difficult/00242987.txt.ws,27.20930233,18.08527132,86.05426357,0.664672365,3.162678063,0.096581197,0.020797721,0.182044888,0.136733819,0.031290184,0.211594203,0.525356125,0.058119658,0.50872818,122.9862761,2.86476181,1.737660399,11.27004572,12.38993038,7.070864838,5.001331566,Difficult
./1000_documents_3_levels/Difficult/00007758.txt.ws,35.51173709,25.03051643,112.9530516,0.70485193,3.180724484,0.061078794,0.019434162,0.2,0.064803526,0.027571978,0.159609121,0.497884717,0.037414067,0.385034014,111.1601136,6.576830241,2.0973945,14.44901001,11.54258882,11.30708087,5.407526501,Difficult
./1000_documents_3_levels/Difficult/00249444.txt.ws,24.89041096,20.1369863,76.08219178,0.809025867,3.056686846,0.112272977,0.039625757,0.168224299,0.126530612,0.048979592,0.188481675,0.423775454,0.107319758,0.455607477,113.1276445,3.663765502,1.012576775,10.40525629,12.67899484,5.412200526,4.888792287,Difficult
./1000_documents_3_levels/Difficult/00001320.txt.ws,25.32667877,19.58257713,78.97096189,0.77319957,3.118093873,0.098101039,0.034109638,0.263274336,0.104355885,0.044114921,0.19628866,0.412468649,0.047294876,0.365044248,115.7157374,3.411159645,1.394557076,10.52307566,12.13383342,5.919561526,4.908193421,Difficult
./1000_documents_3_levels/Difficult/00210853.txt.ws,52.33333333,39.83333333,185.5833333,0.761146497,3.546178344,0.173566879,0.070063694,0.235294118,0.192468619,0.092050209,0.289473684,0.393312102,0.128980892,0.43315508,89.32367304,13.80152866,4.516203822,21.62760085,20.3464997,21.43916667,6.259639544,Difficult
./1000_documents_3_levels/Difficult/00186346.txt.ws,44.36363636,32.09090909,148,0.723360656,3.336065574,0.174180328,0.071721311,0.207100592,0.218130312,0.099150142,0.267175573,0.459016393,0.159836066,0.461538462,100.6095976,10.24747392,3.177795082,18.44217586,19.00937636,16.46468703,5.864439437,Difficult
./1000_documents_3_levels/Difficult/00236058.txt.ws,31.16666667,23.66666667,107.9166667,0.759358289,3.462566845,0.200534759,0.088235294,0.202453988,0.25,0.116197183,0.253846154,0.363636364,0.179144385,0.411042945,110.9591221,5.525427807,3.641069519,13.2688057,17.41096569,10.46202317,5.214031105,Difficult
./1000_documents_3_levels/Difficult/00234552.txt.ws,42.07142857,27.57142857,137.1428571,0.655348048,3.259762309,0.152801358,0.052631579,0.197452229,0.196891192,0.080310881,0.256198347,0.511035654,0.115449915,0.433121019,108.6900552,8.550964104,2.69229202,17.43977686,17.61355546,14.95919476,5.747370192,Difficult
./1000_documents_3_levels/Difficult/00261152.txt.ws,30.2,22.35,100.6,0.740066225,3.331125828,0.182119205,0.092715232,0.238297872,0.208053691,0.125279642,0.294736842,0.463576159,0.162251656,0.417021277,113.5723974,4.920781457,2.836847682,12.80847682,16.52667758,9.359602649,5.163176623,Difficult
./1000_documents_3_levels/Difficult/00194903.txt.ws,43.86407767,30.86407767,139.0485437,0.703629925,3.16998672,0.111553785,0.024125719,0.157514451,0.088707141,0.034287512,0.163173653,0.492695883,0.067950421,0.443641618,102.7858695,9.819823403,2.192349712,17.99184621,15.76603034,15.43267629,5.829772595,Difficult
./1000_documents_3_levels/Difficult/00265628.txt.ws,54.2987013,37.92207792,175.5584416,0.698397513,3.2331978,0.068883042,0.021765128,0.143081761,0.082876712,0.031164384,0.149180328,0.533126046,0.07342741,0.482704403,92.63738862,13.82758415,2.693777565,21.99501269,14.17740913,20.94771229,6.340592217,Difficult
./1000_documents_3_levels/Difficult/00030411.txt.ws,42.86538462,29.09615385,129.0769231,0.678779722,3.011215792,0.121130552,0.049349484,0.192982456,0.120290813,0.072703239,0.227272727,0.532077165,0.125616869,0.49122807,105.9018701,9.137100718,1.241837595,17.63067605,16.14652685,14.18551869,5.781749591,Difficult
./1000_documents_3_levels/Difficult/00072460.txt.ws,44.65625,31.33333333,138.6770833,0.70165617,3.105435036,0.094704922,0.018194542,0.112716763,0.098404255,0.025930851,0.11521418,0.472824819,0.076743644,0.475433526,102.1487943,10.1054803,1.824199673,18.24131969,14.87732718,15.52472402,5.866403907,Difficult
./1000_documents_3_levels/Difficult/00176020.txt.ws,34.85365854,24.34146341,112.4146341,0.698390483,3.2253324,0.123163051,0.045486354,0.173333333,0.158316633,0.065130261,0.203761755,0.516445066,0.121763471,0.464,112.3747017,6.243934527,2.344361092,14.43411562,14.9652195,11.18814487,5.384688909,Difficult
./1000_documents_3_levels/Difficult/00094003.txt.ws,40.52307692,28.70769231,132.9230769,0.708428246,3.280182232,0.078587699,0.039863326,0.172413793,0.094855305,0.056270096,0.177664975,0.523158694,0.10516325,0.454844007,105.7710473,8.573453303,2.785732726,16.52358157,13.32377605,14.28119678,5.658853613,Difficult
./1000_documents_3_levels/Difficult/00175111.txt.ws,32.76923077,22.76923077,114.6923077,0.694835681,3.5,0.197183099,0.105633803,0.229591837,0.25,0.152027027,0.294117647,0.471830986,0.215962441,0.469387755,114.7911322,5.389061033,3.907765258,13.8964247,17.6506476,11.43961538,5.292989057,Difficult
./1000_documents_3_levels/Difficult/00049828.txt.ws,58.39622642,41.1509434,183.754717,0.704684976,3.146688207,0.062358643,0.0180937,0.097391304,0.072902338,0.025676295,0.098418278,0.525363489,0.098546042,0.530434783,87.94648124,15.49981102,2.222530533,23.60792514,14.03058485,22.58901466,6.54279926,Difficult
./1000_documents_3_levels/Difficult/00224282.txt.ws,31.35,22.425,101.3,0.715311005,3.231259968,0.33891547,0.05661882,0.349753695,0.287625418,0.079152731,0.422619048,0.397926635,0.041467305,0.256157635,114.499439,5.077169856,2.284669856,13.89566188,21.75037463,9.46423445,5.244974753,Difficult
./1000_documents_3_levels/Difficult/00197428.txt.ws,21.44444444,16.11111111,62.92156863,0.751295337,2.934166413,0.180432795,0.030173728,0.199596774,0.213387424,0.040162272,0.220982143,0.443157574,0.070405364,0.465725806,121.5093034,1.638618307,0.100724169,9.299508957,14.3663508,3.112146026,4.728634783,Difficult
./1000_documents_3_levels/Difficult/00203361.txt.ws,49.66666667,34.33333333,178.0833333,0.691275168,3.58557047,0.214765101,0.095637584,0.285,0.281553398,0.138349515,0.35625,0.416107383,0.139261745,0.415,97.94145414,11.93704698,4.717879195,20.72572707,21.7868512,20.29137025,6.133878076,Difficult
./1000_documents_3_levels/Difficult/00243476.txt.ws,34.5483871,23.98617512,113.9769585,0.694277711,3.299052955,0.08176604,0.012938509,0.166953528,0.107973103,0.018635927,0.168110919,0.527277578,0.035080699,0.452667814,113.0324927,6.076347959,2.770948913,14.146419,12.73073751,11.38273296,5.363010858,Difficult
./1000_documents_3_levels/Difficult/00227581.txt.ws,31.99038462,21.88461538,100.9278846,0.68409979,3.154944394,0.120829576,0.018635407,0.204620462,0.164323374,0.027240773,0.203947368,0.481514878,0.042079952,0.462046205,116.4899174,4.958627517,1.854160505,13.27947215,14.36069132,9.424980405,5.242302067,Difficult
./1000_documents_3_levels/Difficult/00211828.txt.ws,53.92857143,37.03571429,177.6785714,0.686754967,3.294701987,0.07615894,0.030463576,0.111650485,0.093539055,0.044358727,0.131428571,0.562913907,0.144370861,0.529126214,93.9980298,13.54585147,3.05218543,21.87606433,14.70660135,21.05233207,6.32338264,Difficult
./1000_documents_3_levels/Difficult/00097952.txt.ws,43.48571429,29.68571429,139.4714286,0.682654402,3.207293035,0.091655716,0.027595269,0.131455399,0.094802695,0.040423484,0.135048232,0.498357424,0.110709593,0.527386541,104.9444376,9.424750516,2.406157687,17.76090858,14.53417164,15.41920734,5.807863866,Difficult
./1000_documents_3_levels/Difficult/00079470.txt.ws,31.61261261,21.96396396,104.4324324,0.694784839,3.303505272,0.109717868,0.036192647,0.202229299,0.136177194,0.052091879,0.196290572,0.51923625,0.084069535,0.469745223,115.9694008,4.937380019,2.717867199,13.08391652,13.76841852,9.935816138,5.221810037,Difficult
./1000_documents_3_levels/Difficult/00034660.txt.ws,32.07042254,22.67605634,103.028169,0.707070707,3.212560386,0.058410189,0.031620553,0.123287671,0.068944099,0.044720497,0.135849057,0.493192798,0.124725516,0.48630137,114.4653393,5.260899132,2.195704875,13.06180977,10.9479266,9.736370688,5.236415927,Difficult
./1000_documents_3_levels/Difficult/00050882.txt.ws,47.421875,32.125,152.15625,0.677429984,3.208566722,0.054036244,0.018121911,0.091362126,0.055933852,0.026750973,0.092281879,0.515321252,0.107413509,0.541528239,101.3912203,10.89820506,2.469965074,19.18489498,12.27395603,17.39328676,5.997157323,Difficult
./1000_documents_3_levels/Difficult/00073954.txt.ws,42.18181818,29.28571429,132.4675325,0.694273399,3.140394089,0.055418719,0.021243842,0.108320251,0.061197339,0.03059867,0.107476636,0.492610837,0.099445813,0.507064364,105.284925,9.053335199,1.991286946,17.09440215,11.86355528,14.45216525,5.737468798,Difficult
./1000_documents_3_levels/Difficult/00229508.txt.ws,32.78571429,22.42857143,106.1428571,0.684095861,3.237472767,0.169934641,0.089324619,0.214659686,0.229299363,0.130573248,0.275167785,0.490196078,0.193899782,0.465968586,115.6829902,5.268759726,2.362457516,13.79402428,16.6133942,10.21135387,5.289504108,Difficult
./1000_documents_3_levels/Difficult/00187897.txt.ws,45.72972973,29.87837838,148.0135135,0.653368794,3.236702128,0.10786052,0.041371158,0.216049383,0.142921755,0.063319765,0.217729393,0.551713948,0.09249409,0.483024691,105.1443243,9.954346368,2.612607565,18.72333397,15.81658402,16.67973189,5.921725771,Difficult
./1000_documents_3_levels/Difficult/00217234.txt.ws,23.64,16.36,73.06,0.692047377,3.090524535,0.330795262,0.093062606,0.357142857,0.354523227,0.134474328,0.472103004,0.346869712,0.088832487,0.340909091,124.2931919,1.795759052,1.149123519,10.77918105,19.10437388,4.946370558,4.861276572,Difficult
./1000_documents_3_levels/Difficult/04892438.txt.ws,28,20.86666667,88.46666667,0.745238095,3.15952381,0.126190476,0.061904762,0.143250689,0.121405751,0.083067093,0.174496644,0.395238095,0.177380952,0.41046832,115.3678571,4.123809524,1.749704762,11.7047619,13.86744224,7.451357143,5.045225476,Difficult
./1000_documents_3_levels/Difficult/00063861.txt.ws,38.29850746,26.41791045,121.5074627,0.689789556,3.172642245,0.102494154,0.028448948,0.129432624,0.099435028,0.041242938,0.137218045,0.470381917,0.098597038,0.44858156,109.6058185,7.485934668,2.110252533,15.7293796,14.44750966,12.6623987,5.552289797,Difficult
./1000_documents_3_levels/Difficult/00214378.txt.ws,34.11363636,24.31818182,108.7045455,0.712858095,3.186542305,0.143904064,0.055962692,0.19266055,0.152336449,0.078504673,0.242774566,0.45769487,0.135243171,0.46559633,111.9018643,6.126043698,2.097604264,14.2210708,15.78652822,10.63543244,5.351258815,Difficult
./1000_documents_3_levels/Difficult/00265198.txt.ws,18.90350877,14.03508772,55.52631579,0.742459397,2.937354988,0.142923434,0.044547564,0.313384113,0.16875,0.06,0.310679612,0.405877804,0.047641145,0.335146899,124.8358736,0.543389303,-0.065410673,8.133097244,12.51914921,1.856696381,4.596681645,Difficult
./1000_documents_3_levels/Difficult/00210353.txt.ws,28.78947368,19.47368421,95.94736842,0.676416819,3.332723949,0.166361974,0.067641682,0.193717277,0.240540541,0.1,0.245033113,0.464351005,0.164533821,0.471204188,120.3888213,3.619613201,2.798398537,12.18123737,15.63136878,8.661866641,5.09072645,Difficult
./1000_documents_3_levels/Difficult/00191770.txt.ws,45.95402299,31.8045977,150.5862069,0.692096048,3.276888444,0.080290145,0.016008004,0.148491879,0.091073365,0.023129743,0.155717762,0.549024512,0.053026513,0.49187935,101.640341,10.49880233,2.852373187,18.70276978,14.10241448,16.98115607,5.928497354,Difficult
./1000_documents_3_levels/Difficult/00072997.txt.ws,43.59459459,29.83783784,135.2297297,0.684438934,3.101983881,0.04432734,0.016738996,0.105263158,0.051177536,0.024456522,0.107784431,0.508059516,0.082145071,0.516569201,104.6829527,9.488271309,1.787791692,17.6151472,11.07050042,14.97764138,5.805791179,Difficult
./1000_documents_3_levels/Difficult/00071422.txt.ws,43.35,29.61666667,133.8666667,0.68319877,3.08804306,0.059976932,0.024990388,0.128205128,0.075407991,0.036578503,0.140086207,0.518262207,0.095347943,0.489151874,105.0361341,9.378245483,1.701890042,17.57990773,12.34062658,14.78968281,5.796130358,Difficult
./1000_documents_3_levels/Difficult/00221782.txt.ws,30.75,21.85,103.45,0.710569106,3.364227642,0.18699187,0.069918699,0.200934579,0.247139588,0.098398169,0.252941176,0.382113821,0.159349593,0.457943925,115.5096037,4.787215447,3.049222764,13.04796748,16.82778433,9.790512195,5.191226016,Difficult
./1000_documents_3_levels/Difficult/00259762.txt.ws,38.29411765,28.52941176,126.6470588,0.74500768,3.307219662,0.158218126,0.08141321,0.218106996,0.18556701,0.109278351,0.274611399,0.44546851,0.161290323,0.432098765,104.9388208,8.135796512,2.902556068,15.95051956,17.19084077,13.29406343,5.560870877,Difficult
./1000_documents_3_levels/Difficult/00087754.txt.ws,48.23655914,33.91397849,149.2043011,0.703076237,3.093178778,0.061524744,0.022960321,0.140710383,0.068167406,0.032656944,0.133419689,0.514712439,0.076683014,0.469945355,98.39464281,11.51855766,1.801067321,19.54072263,12.97052535,17.25715162,6.03874809,Difficult
